"Town","FIPS","Year","Year Submitted","Town Profile Year","Entry","Rank","Variable","Measure Type","Value"
"Stonington","0901173770",2014,2015,2016,"Davis Standard LLC",8,"Grand List Value","Number",9770198
"Stonington","0901173770",2014,2015,2016,"SMV Mystic LLC",9,"Grand List Value","Number",8403120
"Stonington","0901173770",2014,2015,2016,"Yankee Gas",10,"Grand List Value","Number",8184505
"Stonington","0901173770",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",1.18
"Stonington","0901173770",2014,2015,2016,"LSC-Westminster Partnership",2,"Percent of Net Grand List","Percent",1.12
"Stonington","0901173770",2014,2015,2016,"Aquarion Water",3,"Percent of Net Grand List","Percent",0.6
"Stonington","0901173770",2014,2015,2016,"Mashantucket Pequot Tribe",4,"Percent of Net Grand List","Percent",0.4
"Stonington","0901173770",2014,2015,2016,"VIII-HII White Hall Mansion Ave LLC(Residence Inn)",5,"Percent of Net Grand List","Percent",0.4
"Stonington","0901173770",2014,2015,2016,"Mall Inc (Olde Mistick Village)",6,"Percent of Net Grand List","Percent",0.37
"Stonington","0901173770",2014,2015,2016,"DDH Hotel Mystic",7,"Percent of Net Grand List","Percent",0.34
"Stonington","0901173770",2014,2015,2016,"Davis Standard LLC",8,"Percent of Net Grand List","Percent",0.37
"Stonington","0901173770",2014,2015,2016,"SMV Mystic LLC",9,"Percent of Net Grand List","Percent",0.32
"Stonington","0901173770",2014,2015,2016,"Yankee Gas",10,"Percent of Net Grand List","Percent",0.31
"Stonington","0901173770",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",21.82
"Stonington","0901173770",2014,2015,2016,"LSC-Westminster Partnership",2,"Percent of Top 10 Total Grand List","Percent",20.61
"Stonington","0901173770",2014,2015,2016,"Aquarion Water",3,"Percent of Top 10 Total Grand List","Percent",11.1
"Stonington","0901173770",2014,2015,2016,"Mashantucket Pequot Tribe",4,"Percent of Top 10 Total Grand List","Percent",7.4
"Stonington","0901173770",2014,2015,2016,"VIII-HII White Hall Mansion Ave LLC(Residence Inn)",5,"Percent of Top 10 Total Grand List","Percent",7.31
"Stonington","0901173770",2014,2015,2016,"Mall Inc (Olde Mistick Village)",6,"Percent of Top 10 Total Grand List","Percent",6.89
"Stonington","0901173770",2014,2015,2016,"DDH Hotel Mystic",7,"Percent of Top 10 Total Grand List","Percent",6.34
"Stonington","0901173770",2014,2015,2016,"Davis Standard LLC",8,"Percent of Top 10 Total Grand List","Percent",6.87
"Stonington","0901173770",2014,2015,2016,"SMV Mystic LLC",9,"Percent of Top 10 Total Grand List","Percent",5.91
"Stonington","0901173770",2014,2015,2016,"Yankee Gas",10,"Percent of Top 10 Total Grand List","Percent",5.75
"Stonington","0901173770",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",1.17
"Stonington","0901173770",2014,2015,2016,"LSC-Westminster Partnership",2,"Percent of Total Grand List","Percent",1.11
"Stonington","0901173770",2014,2015,2016,"Aquarion Water",3,"Percent of Total Grand List","Percent",0.6
"Stonington","0901173770",2014,2015,2016,"Mashantucket Pequot Tribe",4,"Percent of Total Grand List","Percent",0.4
"Stonington","0901173770",2014,2015,2016,"VIII-HII White Hall Mansion Ave LLC(Residence Inn)",5,"Percent of Total Grand List","Percent",0.39
"Stonington","0901173770",2014,2015,2016,"Mall Inc (Olde Mistick Village)",6,"Percent of Total Grand List","Percent",0.37
"Stonington","0901173770",2014,2015,2016,"DDH Hotel Mystic",7,"Percent of Total Grand List","Percent",0.34
"Stonington","0901173770",2014,2015,2016,"Davis Standard LLC",8,"Percent of Total Grand List","Percent",0.37
"Stonington","0901173770",2014,2015,2016,"SMV Mystic LLC",9,"Percent of Total Grand List","Percent",0.32
"Stonington","0901173770",2014,2015,2016,"Yankee Gas",10,"Percent of Total Grand List","Percent",0.31
"Stratford","0900174190",2014,2015,2016,"Sikorsky Aircraft Corporation",1,"Grand List Value","Number",106757440
"Stratford","0900174190",2014,2015,2016,"United Illuminating Company",2,"Grand List Value","Number",77132310
"Stratford","0900174190",2014,2015,2016,"Second Avenue Development",3,"Grand List Value","Number",21192150
"Stratford","0900174190",2014,2015,2016,"Southern Connecticut Gas Co",4,"Grand List Value","Number",21090970
"Stratford","0900174190",2014,2015,2016,"Stonybrook Gardens COOP",5,"Grand List Value","Number",19084100
"Stratford","0900174190",2014,2015,2016,"UB Dockside LLC",6,"Grand List Value","Number",16642780
"Stratford","0900174190",2014,2015,2016,"Merritt 8 Owner LLC",7,"Grand List Value","Number",16330800
"Stratford","0900174190",2014,2015,2016,"Avalon at Stratford LLC",8,"Grand List Value","Number",16277170
"Stratford","0900174190",2014,2015,2016,"Kramont Operating Partnership LC",9,"Grand List Value","Number",14510790
"Stratford","0900174190",2014,2015,2016,"UB Railside LLC",10,"Grand List Value","Number",137204270
"Stratford","0900174190",2014,2015,2016,"Sikorsky Aircraft Corporation",1,"Percent of Net Grand List","Percent",2.4
"Stratford","0900174190",2014,2015,2016,"United Illuminating Company",2,"Percent of Net Grand List","Percent",1.74
"Stratford","0900174190",2014,2015,2016,"Second Avenue Development",3,"Percent of Net Grand List","Percent",0.48
"Stratford","0900174190",2014,2015,2016,"Southern Connecticut Gas Co",4,"Percent of Net Grand List","Percent",0.47
"Stratford","0900174190",2014,2015,2016,"Stonybrook Gardens COOP",5,"Percent of Net Grand List","Percent",0.43
"Stratford","0900174190",2014,2015,2016,"UB Dockside LLC",6,"Percent of Net Grand List","Percent",0.37
"Stratford","0900174190",2014,2015,2016,"Merritt 8 Owner LLC",7,"Percent of Net Grand List","Percent",0.37
"Stratford","0900174190",2014,2015,2016,"Avalon at Stratford LLC",8,"Percent of Net Grand List","Percent",0.37
"Stratford","0900174190",2014,2015,2016,"Kramont Operating Partnership LC",9,"Percent of Net Grand List","Percent",0.33
"Stratford","0900174190",2014,2015,2016,"UB Railside LLC",10,"Percent of Net Grand List","Percent",3.09
"Stratford","0900174190",2014,2015,2016,"Sikorsky Aircraft Corporation",1,"Percent of Top 10 Total Grand List","Percent",23.92
"Stratford","0900174190",2014,2015,2016,"United Illuminating Company",2,"Percent of Top 10 Total Grand List","Percent",17.29
"Stratford","0900174190",2014,2015,2016,"Second Avenue Development",3,"Percent of Top 10 Total Grand List","Percent",4.75
"Stratford","0900174190",2014,2015,2016,"Southern Connecticut Gas Co",4,"Percent of Top 10 Total Grand List","Percent",4.73
"Stratford","0900174190",2014,2015,2016,"Stonybrook Gardens COOP",5,"Percent of Top 10 Total Grand List","Percent",4.28
"Stratford","0900174190",2014,2015,2016,"UB Dockside LLC",6,"Percent of Top 10 Total Grand List","Percent",3.73
"Stratford","0900174190",2014,2015,2016,"Merritt 8 Owner LLC",7,"Percent of Top 10 Total Grand List","Percent",3.66
"Stratford","0900174190",2014,2015,2016,"Avalon at Stratford LLC",8,"Percent of Top 10 Total Grand List","Percent",3.65
"Stratford","0900174190",2014,2015,2016,"Kramont Operating Partnership LC",9,"Percent of Top 10 Total Grand List","Percent",3.25
"Stratford","0900174190",2014,2015,2016,"UB Railside LLC",10,"Percent of Top 10 Total Grand List","Percent",30.75
"Stratford","0900174190",2014,2015,2016,"Sikorsky Aircraft Corporation",1,"Percent of Total Grand List","Percent",2.09
"Stratford","0900174190",2014,2015,2016,"United Illuminating Company",2,"Percent of Total Grand List","Percent",1.51
"Stratford","0900174190",2014,2015,2016,"Second Avenue Development",3,"Percent of Total Grand List","Percent",0.41
"Stratford","0900174190",2014,2015,2016,"Southern Connecticut Gas Co",4,"Percent of Total Grand List","Percent",0.41
"Stratford","0900174190",2014,2015,2016,"Stonybrook Gardens COOP",5,"Percent of Total Grand List","Percent",0.37
"Stratford","0900174190",2014,2015,2016,"UB Dockside LLC",6,"Percent of Total Grand List","Percent",0.33
"Stratford","0900174190",2014,2015,2016,"Merritt 8 Owner LLC",7,"Percent of Total Grand List","Percent",0.32
"Stratford","0900174190",2014,2015,2016,"Avalon at Stratford LLC",8,"Percent of Total Grand List","Percent",0.32
"Stratford","0900174190",2014,2015,2016,"Kramont Operating Partnership LC",9,"Percent of Total Grand List","Percent",0.28
"Stratford","0900174190",2014,2015,2016,"UB Railside LLC",10,"Percent of Total Grand List","Percent",2.68
"Suffield","0900374540",2013,2014,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",29539920
"Suffield","0900374540",2013,2014,2016,"Suffield By the River",2,"Grand List Value","Number",7659130
"Suffield","0900374540",2013,2014,2016,"Suffield Realty Trust",3,"Grand List Value","Number",6575730
"Suffield","0900374540",2013,2014,2016,"Praxair Inc.",4,"Grand List Value","Number",6177380
"Suffield","0900374540",2013,2014,2016,"Connecticut Water Co",5,"Grand List Value","Number",5526480
"Suffield","0900374540",2013,2014,2016,"Moffie Harold J",6,"Grand List Value","Number",5228090
"Suffield","0900374540",2013,2014,2016,"Four F Trust",7,"Grand List Value","Number",4788350
"Suffield","0900374540",2013,2014,2016,"NN Acquistions",8,"Grand List Value","Number",4694480
"Suffield","0900374540",2013,2014,2016,"HP Hood",9,"Grand List Value","Number",4124110
"Suffield","0900374540",2013,2014,2016,"Fuller Alfred II Trustee",10,"Grand List Value","Number",3595020
"Suffield","0900374540",2013,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",2.2
"Suffield","0900374540",2013,2014,2016,"Suffield By the River",2,"Percent of Net Grand List","Percent",0.57
"Suffield","0900374540",2013,2014,2016,"Suffield Realty Trust",3,"Percent of Net Grand List","Percent",0.49
"Suffield","0900374540",2013,2014,2016,"Praxair Inc.",4,"Percent of Net Grand List","Percent",0.46
"Suffield","0900374540",2013,2014,2016,"Connecticut Water Co",5,"Percent of Net Grand List","Percent",0.41
"Suffield","0900374540",2013,2014,2016,"Moffie Harold J",6,"Percent of Net Grand List","Percent",0.39
"Suffield","0900374540",2013,2014,2016,"Four F Trust",7,"Percent of Net Grand List","Percent",0.36
"Suffield","0900374540",2013,2014,2016,"NN Acquistions",8,"Percent of Net Grand List","Percent",0.35
"Suffield","0900374540",2013,2014,2016,"HP Hood",9,"Percent of Net Grand List","Percent",0.31
"Suffield","0900374540",2013,2014,2016,"Fuller Alfred II Trustee",10,"Percent of Net Grand List","Percent",0.27
"Suffield","0900374540",2013,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",37.92
"Suffield","0900374540",2013,2014,2016,"Suffield By the River",2,"Percent of Top 10 Total Grand List","Percent",9.83
"Suffield","0900374540",2013,2014,2016,"Suffield Realty Trust",3,"Percent of Top 10 Total Grand List","Percent",8.44
"Suffield","0900374540",2013,2014,2016,"Praxair Inc.",4,"Percent of Top 10 Total Grand List","Percent",7.93
"Suffield","0900374540",2013,2014,2016,"Connecticut Water Co",5,"Percent of Top 10 Total Grand List","Percent",7.09
"Suffield","0900374540",2013,2014,2016,"Moffie Harold J",6,"Percent of Top 10 Total Grand List","Percent",6.71
"Suffield","0900374540",2013,2014,2016,"Four F Trust",7,"Percent of Top 10 Total Grand List","Percent",6.15
"Suffield","0900374540",2013,2014,2016,"NN Acquistions",8,"Percent of Top 10 Total Grand List","Percent",6.03
"Suffield","0900374540",2013,2014,2016,"HP Hood",9,"Percent of Top 10 Total Grand List","Percent",5.29
"Suffield","0900374540",2013,2014,2016,"Fuller Alfred II Trustee",10,"Percent of Top 10 Total Grand List","Percent",4.61
"Suffield","0900374540",2013,2014,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",2.16
"Suffield","0900374540",2013,2014,2016,"Suffield By the River",2,"Percent of Total Grand List","Percent",0.56
"Suffield","0900374540",2013,2014,2016,"Suffield Realty Trust",3,"Percent of Total Grand List","Percent",0.48
"Suffield","0900374540",2013,2014,2016,"Praxair Inc.",4,"Percent of Total Grand List","Percent",0.45
"Suffield","0900374540",2013,2014,2016,"Connecticut Water Co",5,"Percent of Total Grand List","Percent",0.4
"Suffield","0900374540",2013,2014,2016,"Moffie Harold J",6,"Percent of Total Grand List","Percent",0.38
"Suffield","0900374540",2013,2014,2016,"Four F Trust",7,"Percent of Total Grand List","Percent",0.35
"Suffield","0900374540",2013,2014,2016,"NN Acquistions",8,"Percent of Total Grand List","Percent",0.34
"Suffield","0900374540",2013,2014,2016,"HP Hood",9,"Percent of Total Grand List","Percent",0.3
"Suffield","0900374540",2013,2014,2016,"Fuller Alfred II Trustee",10,"Percent of Total Grand List","Percent",0.26
"Thomaston","0900575730",2014,2015,2016,"Albea",1,"Grand List Value","Number",-666666
"Thomaston","0900575730",2014,2015,2016,"Connecticut Light & Power",2,"Grand List Value","Number",-666666
"Thomaston","0900575730",2014,2015,2016,"Yankee Gas Co",3,"Grand List Value","Number",-666666
"Thomaston","0900575730",2014,2015,2016,"Thomaston Savings Bank",4,"Grand List Value","Number",-666666
"Thomaston","0900575730",2014,2015,2016,"Connecticut Water Co",5,"Grand List Value","Number",-666666
"Thomaston","0900575730",2014,2015,2016,"GLC Associates",6,"Grand List Value","Number",-666666
"Thomaston","0900575730",2014,2015,2016,"Summit Corp of America",7,"Grand List Value","Number",-666666
"Thomaston","0900575730",2014,2015,2016,"Tyler Properties",8,"Grand List Value","Number",-666666
"Thomaston","0900575730",2014,2015,2016,"Subs Realty LLC",9,"Grand List Value","Number",-666666
"Thomaston","0900575730",2014,2015,2016,"WL Real Estate Company LLC",10,"Grand List Value","Number",-666666
"Thomaston","0900575730",2014,2015,2016,"Albea",1,"Percent of Net Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Connecticut Light & Power",2,"Percent of Net Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Yankee Gas Co",3,"Percent of Net Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Thomaston Savings Bank",4,"Percent of Net Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Connecticut Water Co",5,"Percent of Net Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"GLC Associates",6,"Percent of Net Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Summit Corp of America",7,"Percent of Net Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Tyler Properties",8,"Percent of Net Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Subs Realty LLC",9,"Percent of Net Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"WL Real Estate Company LLC",10,"Percent of Net Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Albea",1,"Percent of Top 10 Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Connecticut Light & Power",2,"Percent of Top 10 Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Yankee Gas Co",3,"Percent of Top 10 Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Thomaston Savings Bank",4,"Percent of Top 10 Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Connecticut Water Co",5,"Percent of Top 10 Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"GLC Associates",6,"Percent of Top 10 Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Summit Corp of America",7,"Percent of Top 10 Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Tyler Properties",8,"Percent of Top 10 Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Subs Realty LLC",9,"Percent of Top 10 Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"WL Real Estate Company LLC",10,"Percent of Top 10 Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Albea",1,"Percent of Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Connecticut Light & Power",2,"Percent of Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Yankee Gas Co",3,"Percent of Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Thomaston Savings Bank",4,"Percent of Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Connecticut Water Co",5,"Percent of Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"GLC Associates",6,"Percent of Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Summit Corp of America",7,"Percent of Total Grand List","Percent",-666666
"Thomaston","0900575730",2014,2015,2016,"Tyler Properties",8,"Percent of Total Grand List","Percent",-666666
